scenario,label,effTotalElectricalToFuel,effTotalElectricalToFuel_lowerError,effTotalElectricalToFuel_upperError,
3HP4HB_EEU,"3HP4HB_EEU",0.40886708630601576,0.036591074172378335,0.019469861252667364
3HP_EEU,"3HP_EEU",0.360601314436184,0.028765901637687386,0.017171491163627817
4HB_EEU,"4HB_EEU",0.2851800494745851,0.029442928016137404,0.010623919340146115
CBB_EEU,"CBB_EEU",0.38363711528099836,0.04216798360671842,0.018268434060999927
FORM_EEU,"FORM_EEU",0.42319896554719155,0.03293344250249769,0.020152331692723402
WL_EEU,"WL_EEU",0.4723932404954991,0.016508985931794562,0.022494916214071348
rTCA_EEU,"rTCA_EEU",0.4550258307350918,0.023091644583148718,0.021667896701670963
3HP4HB_H2,"3HP4HB_H2",0.4333991114843766,0.03878653862272102,0.005755274831601653
3HP_H2,"3HP_H2",0.38223739330235496,0.030491855735948592,0.0044696766764770746
4HB_H2,"4HB_H2",0.3250277447081919,0.015056507819695308,0.0021187703788424495
CBB_H2,"CBB_H2",0.4066553421978583,0.04469806262312159,0.006807802121042927
FORM_H2,"FORM_H2",0.448590903480023,0.03490944905264748,0.005104819194121479
WL_H2,"WL_H2",0.5007368349252289,0.017499525087702084,0.002429495583161634
rTCA_H2,"rTCA_H2",0.48232738057919716,0.024477143258137546,0.0034627786853876907
