scenario,label,effTotalElectricalFuelMassEfficiency,effTotalElectricalFuelMassEfficiency_lowerError,effTotalElectricalFuelMassEfficiency_upperError,
3HP4HB_EEU,"3HP4HB_EEU",114258.77317893444,11230.51474703809,5193.580599042456
3HP_EEU,"3HP_EEU",129552.08371221389,11230.514747038062,5888.731077827921
4HB_EEU,"4HB_EEU",163814.58577008275,18859.917673725722,5883.467192594777
CBB_EEU,"CBB_EEU",121773.02407342117,15037.73666946459,5535.137457882782
FORM_EEU,"FORM_EEU",110389.33333442052,9315.454600999525,5017.696969746408
WL_EEU,"WL_EEU",98893.56508482044,3581.2433932222193,4495.1620493100345
rTCA_EEU,"rTCA_EEU",102668.13116763145,5488.743588600933,4666.733234892323
3HP4HB_H2,"3HP4HB_H2",107791.29545182496,10594.825233054798,1412.6433644073113
3HP_H2,"3HP_H2",122218.94689831501,10594.825233054784,1412.6433644073113
4HB_H2,"4HB_H2",143731.27351485888,6981.586631503218,930.8782175336964
CBB_H2,"CBB_H2",114880.21139001996,14186.544027796801,1891.539203706212
FORM_H2,"FORM_H2",104140.88050417029,8788.164717924097,1171.755295723211
WL_H2,"WL_H2",93295.81611775514,3378.5315030398197,450.47086707197013
rTCA_H2,"rTCA_H2",96856.72751663346,5178.059989246147,690.4079985661665
