scenario,label,effTotalElectricalFuelMassEfficiency,effTotalElectricalFuelMassEfficiency_lowerError,effTotalElectricalFuelMassEfficiency_upperError,
Pentane_CBB_EEU,"Pentane_CBB_EEU",134691.6226198652,16305.248212034,6122.346482721143
Hexane_CBB_EEU,"Hexane_CBB_EEU",126618.17624175231,13604.204353075009,5755.371647352367
Heptane_CBB_EEU,"Heptane_CBB_EEU",129632.84375939055,15821.237733766175,5892.40198906319
Octane_CBB_EEU,"Octane_CBB_EEU",124477.19820843398,13880.814567552909,5658.054464019675
Nonane_CBB_EEU,"Nonane_CBB_EEU",126797.11036786191,15550.57287973295,5763.505016721014
Decane_CBB_EEU,"Decane_CBB_EEU",122957.11442104226,14021.624677546759,5588.9597464109975
Undecane_CBB_EEU,"Undecane_CBB_EEU",124885.35347814579,15364.897834435076,5676.606976279349
Dodecane_CBB_EEU,"Dodecane_CBB_EEU",122121.58640327025,14139.245683645742,5550.981200148613
Tridecane_CBB_EEU,"Tridecane_CBB_EEU",123534.60353239923,15233.554255753697,5615.209251472683
Tetradecane_CBB_EEU,"Tetradecane_CBB_EEU",121042.6771840368,14166.726836384783,5501.939872001662
Pentadecane_CBB_EEU,"Pentadecane_CBB_EEU",122885.26983148778,15180.201810182145,5585.694083249444
Hexadecane_CBB_EEU,"Hexadecane_CBB_EEU",120601.87063218481,14228.310580201563,5481.903210553879
Pentane_CBB_H2,"Pentane_CBB_H2",127067.5685093068,15382.309633994315,2050.974617865897
Hexane_CBB_H2,"Hexane_CBB_H2",119451.10966203047,12834.155050070753,1711.2206733427738
Heptane_CBB_H2,"Heptane_CBB_H2",122295.13562206658,14925.695975251103,1990.092796700148
Octane_CBB_H2,"Octane_CBB_H4",117431.3190645604,13095.108082597013,1746.0144110129331
Nonane_CBB_H2,"Nonane_CBB_H4",119619.91544137914,14670.351773333023,1956.0469031110551
Decane_CBB_H2,"Decane_CBB_H4",115997.27775570024,13227.947809006408,1763.726374534177
Undecane_CBB_H2,"Undecane_CBB_H2",117816.37120579793,14495.186636259503,1932.6915515012952
Dodecane_CBB_H2,"Dodecane_CBB_H2",115209.04377667006,13338.911022307278,1778.5214696409676
Tridecane_CBB_H2,"Tridecane_CBB_H2",116542.07880415025,14371.277599767607,1916.170346635714
Tetradecane_CBB_H2,"Tetradecane_CBB_H2",114191.20489060075,13364.836638098845,1781.9782184131473
Pentadecane_CBB_H2,"Pentadecane_CBB_H2",115929.49984102622,14320.945103945414,1909.4593471927365
Hexadecane_CBB_H2,"Hexadecane_CBB_H2",113775.34965300455,13422.934509624116,1789.724601283233
